Species,Trap,Latitude,Longitude,WnvPresent,AvgSpeed,Cool,Day_of_year,Depart,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,StnPressure,Tavg,Tmax,Tmin,Pred
9453,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9454,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9455,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9456,CULEX RESTUANS,T066,41.77166,-87.703047,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9457,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9458,CULEX RESTUANS,T069,41.768388,-87.678649,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9459,CULEX PIPIENS,T069,41.768388,-87.678649,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9460,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9461,CULEX RESTUANS,T073,41.773215,-87.60088,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9462,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9463,CULEX RESTUANS,T074,41.822536,-87.666343,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9464,CULEX PIPIENS,T074,41.822536,-87.666343,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9465,CULEX RESTUANS,T077,41.778748,-87.586427,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9466,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9467,CULEX RESTUANS,T079,41.766202,-87.562889,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9468,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9469,CULEX RESTUANS,T080,41.754676,-87.612922,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9470,CULEX PIPIENS,T080,41.754676,-87.612922,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9471,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9472,CULEX RESTUANS,T082,41.803423,-87.642984,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9473,CULEX PIPIENS,T082,41.803423,-87.642984,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,1.0
9474,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9475,CULEX RESTUANS,T083,41.754292,-87.590773,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9476,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9477,CULEX RESTUANS,T114,41.798697,-87.736812,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9478,CULEX PIPIENS,T114,41.798697,-87.736812,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9479,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9480,CULEX RESTUANS,T155,41.776156,-87.778927,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9481,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9482,CULEX RESTUANS,T063,41.82561,-87.726549,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9483,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9484,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9485,CULEX RESTUANS,T115,41.673408,-87.599862,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9486,CULEX PIPIENS,T115,41.673408,-87.599862,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9487,CULEX RESTUANS,T138,41.726465,-87.585413,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9488,CULEX PIPIENS,T138,41.726465,-87.585413,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9489,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9490,CULEX RESTUANS,T209,41.740641,-87.546587,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9491,CULEX PIPIENS,T209,41.740641,-87.546587,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9492,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9493,CULEX RESTUANS,T212,41.680946,-87.535198,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9494,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9495,CULEX RESTUANS,T128,41.704572,-87.565666,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9496,CULEX PIPIENS,T128,41.704572,-87.565666,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9497,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9498,CULEX RESTUANS,T099,41.733643,-87.55551,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9499,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9500,CULEX RESTUANS,T102,41.750498,-87.605294,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9501,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9502,CULEX PIPIENS,T027,41.984809,-87.728492,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,1.0
9503,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9504,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9505,CULEX RESTUANS,T221,41.659112,-87.538693,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9506,CULEX PIPIENS,T221,41.659112,-87.538693,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9507,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9508,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9509,CULEX PIPIENS,T009,41.992478,-87.862995,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9510,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9511,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9512,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9513,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9514,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9515,CULEX RESTUANS,T900,41.974689,-87.890615,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9516,CULEX PIPIENS,T900,41.974689,-87.890615,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9517,CULEX PIPIENS,T900,41.974689,-87.890615,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9518,CULEX PIPIENS,T900,41.974689,-87.890615,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9519,CULEX PIPIENS,T900,41.974689,-87.890615,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9520,CULEX PIPIENS,T903,41.957799,-87.930995,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9521,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9522,CULEX RESTUANS,T222,41.925198,-87.746381,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9523,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9524,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9525,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9526,CULEX RESTUANS,T225,41.743402,-87.731435,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9527,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9528,CULEX RESTUANS,T227,41.728495,-87.600963,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,1.0
9529,CULEX PIPIENS,T227,41.728495,-87.600963,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9530,CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9531,CULEX RESTUANS,T224,41.947227,-87.671457,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9532,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,1.0
9533,CULEX RESTUANS,T226,41.793818,-87.654234,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9534,CULEX PIPIENS,T226,41.793818,-87.654234,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9535,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9536,CULEX RESTUANS,T230,41.904194,-87.756155,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9537,CULEX PIPIENS,T230,41.904194,-87.756155,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,1.0
9538,CULEX RESTUANS,T228,41.951866,-87.725057,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9539,CULEX PIPIENS,T228,41.951866,-87.725057,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9540,CULEX PIPIENS,T035,41.763733,-87.742302,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9541,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9542,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.668055,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9543,CULEX RESTUANS,T232,41.912563,-87.668055,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9544,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,1,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9545,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9546,CULEX PIPIENS,T233,42.009876,-87.807277,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9547,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9548,CULEX RESTUANS,T235,41.776428,-87.627096,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9549,CULEX PIPIENS,T235,41.776428,-87.627096,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9550,CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9551,CULEX PIPIENS,T236,41.994679,-87.770899,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9552,CULEX PIPIENS/RESTUANS,T054C,41.925652,-87.63359,0,9.3,7.0,220,-1.0,0.0,0.0,5,8.6,29.98,29.26,72.0,78,65,0.0
9553,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9554,CULEX RESTUANS,T002,41.95469,-87.800991,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9555,CULEX PIPIENS,T002,41.95469,-87.800991,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9556,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9557,CULEX PIPIENS,T046,41.891118,-87.654491,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9558,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9559,CULEX PIPIENS,T048,41.867108,-87.654224,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9560,CULEX PIPIENS,T049,41.896282,-87.655232,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9561,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9562,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9563,CULEX PIPIENS,T054,41.921965,-87.632085,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9564,CULEX PIPIENS,T094,41.720848,-87.666014,1,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9565,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9566,CULEX RESTUANS,T159,41.732984,-87.649642,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9567,CULEX PIPIENS,T159,41.732984,-87.649642,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9568,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9569,CULEX RESTUANS,T011,41.944869,-87.832763,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9570,CULEX PIPIENS,T011,41.944869,-87.832763,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9571,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9572,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9573,CULEX RESTUANS,T028,41.986921,-87.689778,1,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,1.0
9574,CULEX PIPIENS,T028,41.986921,-87.689778,1,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9575,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9576,CULEX PIPIENS,T031,41.801498,-87.763416,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9577,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9578,CULEX RESTUANS,T033,41.906638,-87.701431,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9579,CULEX PIPIENS,T033,41.906638,-87.701431,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9580,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9581,CULEX RESTUANS,T089,41.723195,-87.64997,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9582,CULEX PIPIENS,T089,41.723195,-87.64997,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9583,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9584,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9585,CULEX RESTUANS,T135,41.662014,-87.724608,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9586,CULEX PIPIENS,T135,41.662014,-87.724608,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9587,CULEX RESTUANS,T145,41.878114,-87.629798,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9588,CULEX PIPIENS,T145,41.878114,-87.629798,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9589,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9590,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9591,CULEX PIPIENS,T151,41.916265,-87.800515,1,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9592,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9593,CULEX PIPIENS,T152,41.846075,-87.716277,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9594,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9595,CULEX PIPIENS,T158,41.682587,-87.707973,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9596,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9597,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9598,CULEX RESTUANS,T003,41.964242,-87.757639,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9599,CULEX PIPIENS,T003,41.964242,-87.757639,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9600,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9601,CULEX RESTUANS,T008,42.008314,-87.777921,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9602,CULEX PIPIENS,T008,42.008314,-87.777921,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9603,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9604,CULEX RESTUANS,T012,41.991429,-87.747113,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9605,CULEX PIPIENS,T012,41.991429,-87.747113,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9606,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9607,CULEX PIPIENS,T043,41.857402,-87.694991,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9608,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,1,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9609,CULEX PIPIENS,T047,41.868142,-87.696269,1,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9610,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,1,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9611,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9612,CULEX RESTUANS,T018,42.010412,-87.66214,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9613,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,1,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9614,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,1,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9615,CULEX RESTUANS,T030,41.89923,-87.716788,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9616,CULEX PIPIENS,T030,41.89923,-87.716788,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9617,CULEX PIPIENS,T030,41.89923,-87.716788,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9618,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9619,CULEX RESTUANS,T017,41.960616,-87.777189,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9620,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
9621,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,0,4.9,0.0,227,-7.0,0.0,0.0,24,4.2,30.13,29.4,65.0,75,55,0.0
